focal,plants.i,plants.j,seeds.i,seeds.j,time,biomass,fecundity,sim
j,9,2,NA,NA,2,204.862,2809,81
j,9,2,NA,NA,2,204.862,2853,81
j,9,2,NA,NA,2,204.862,2825,81
j,9,2,NA,NA,2,204.862,2737,81
j,9,2,NA,NA,2,204.862,2813,81
j,9,2,NA,NA,2,204.862,2896,81
j,9,2,NA,NA,2,204.862,2782,81
j,9,2,NA,NA,2,204.862,2873,81
j,6,11,NA,NA,3,204.8715,547,81
j,6,11,NA,NA,3,204.8715,516,81
j,6,11,NA,NA,3,204.8715,493,81
j,6,11,NA,NA,3,204.8715,514,81
j,6,11,NA,NA,3,204.8715,540,81
j,6,11,NA,NA,3,204.8715,520,81
j,6,11,NA,NA,3,204.8715,570,81
j,6,11,NA,NA,3,204.8715,577,81
j,6,11,NA,NA,3,204.8715,552,81
j,6,11,NA,NA,3,204.8715,562,81
j,11,10,NA,NA,4,204.8726,580,81
j,11,10,NA,NA,4,204.8726,653,81
j,11,10,NA,NA,4,204.8726,638,81
j,11,10,NA,NA,4,204.8726,623,81
j,11,10,NA,NA,4,204.8726,642,81
j,11,10,NA,NA,4,204.8726,619,81
j,11,10,NA,NA,4,204.8726,623,81
j,11,10,NA,NA,4,204.8726,611,81
j,11,10,NA,NA,4,204.8726,620,81
j,11,10,NA,NA,4,204.8726,660,81
j,5,8,NA,NA,5,204.8718,781,81
j,5,8,NA,NA,5,204.8718,851,81
j,5,8,NA,NA,5,204.8718,763,81
j,5,8,NA,NA,5,204.8718,770,81
j,5,8,NA,NA,5,204.8718,840,81
j,5,8,NA,NA,5,204.8718,796,81
j,5,8,NA,NA,5,204.8718,855,81
j,5,8,NA,NA,5,204.8718,725,81
j,5,8,NA,NA,5,204.8718,848,81
j,5,8,NA,NA,5,204.8718,822,81
j,5,4,NA,NA,6,204.8742,1776,81
j,5,4,NA,NA,6,204.8742,1758,81
j,5,4,NA,NA,6,204.8742,1675,81
j,5,4,NA,NA,6,204.8742,1713,81
j,5,4,NA,NA,6,204.8742,1723,81
j,5,4,NA,NA,6,204.8742,1613,81
j,5,4,NA,NA,6,204.8742,1713,81
j,5,4,NA,NA,6,204.8742,1760,81
j,5,4,NA,NA,6,204.8742,1787,81
j,5,4,NA,NA,6,204.8742,1640,81
j,0,9,NA,NA,7,248.7504,977,81
j,0,9,NA,NA,7,248.7504,990,81
j,0,9,NA,NA,7,248.7504,954,81
j,0,9,NA,NA,7,248.7504,960,81
j,0,9,NA,NA,7,248.7504,980,81
j,0,9,NA,NA,7,248.7504,923,81
j,0,9,NA,NA,7,248.7504,970,81
j,0,9,NA,NA,7,248.7504,1019,81
j,0,9,NA,NA,7,248.7504,960,81
j,0,9,NA,NA,7,248.7504,987,81
j,10,6,NA,NA,8,204.8724,1269,81
j,10,6,NA,NA,8,204.8724,1251,81
j,10,6,NA,NA,8,204.8724,1290,81
j,10,6,NA,NA,8,204.8724,1278,81
j,10,6,NA,NA,8,204.8724,1291,81
j,10,6,NA,NA,8,204.8724,1280,81
j,10,6,NA,NA,8,204.8724,1255,81
j,10,6,NA,NA,8,204.8724,1304,81
j,10,6,NA,NA,8,204.8724,1303,81
j,10,6,NA,NA,8,204.8724,1289,81
j,6,3,NA,NA,9,204.8745,2700,81
j,6,3,NA,NA,9,204.8745,2649,81
j,6,3,NA,NA,9,204.8745,2670,81
j,6,3,NA,NA,9,204.8745,2670,81
j,6,3,NA,NA,9,204.8745,2648,81
j,6,3,NA,NA,9,204.8745,2670,81
j,6,3,NA,NA,9,204.8745,2685,81
j,6,3,NA,NA,9,204.8745,2674,81
j,6,3,NA,NA,9,204.8745,2690,81
j,6,3,NA,NA,9,204.8745,2654,81
j,9,3,NA,NA,10,204.877,2831,81
j,9,3,NA,NA,10,204.877,2679,81
j,9,3,NA,NA,10,204.877,2780,81
j,9,3,NA,NA,10,204.877,2774,81
j,9,3,NA,NA,10,204.877,2829,81
j,9,3,NA,NA,10,204.877,2877,81
j,9,3,NA,NA,10,204.877,2907,81
j,9,3,NA,NA,10,204.877,2810,81
j,9,3,NA,NA,10,204.877,2825,81
j,9,3,NA,NA,10,204.877,2864,81
i,3,12,NA,NA,1,86.65113,362,81
i,3,12,NA,NA,1,86.65113,363,81
i,3,12,NA,NA,1,86.65113,367,81
i,3,12,NA,NA,1,86.65113,365,81
i,3,12,NA,NA,1,86.65113,347,81
i,3,12,NA,NA,1,86.65113,353,81
i,3,12,NA,NA,1,86.65113,342,81
i,3,12,NA,NA,1,86.65113,340,81
i,3,12,NA,NA,1,86.65113,374,81
i,3,12,NA,NA,1,86.65113,345,81
i,8,6,NA,NA,2,87.75705,151,81
i,8,6,NA,NA,2,87.75705,153,81
i,8,6,NA,NA,2,87.75705,196,81
i,8,6,NA,NA,2,87.75705,136,81
i,8,6,NA,NA,2,87.75705,178,81
i,8,6,NA,NA,2,87.75705,160,81
i,8,6,NA,NA,2,87.75705,155,81
i,8,6,NA,NA,2,87.75705,148,81
i,8,6,NA,NA,2,87.75705,177,81
i,8,6,NA,NA,2,87.75705,159,81
i,9,4,NA,NA,3,87.75641,150,81
i,9,4,NA,NA,3,87.75641,153,81
i,9,4,NA,NA,3,87.75641,210,81
i,9,4,NA,NA,3,87.75641,169,81
i,9,4,NA,NA,3,87.75641,169,81
i,9,4,NA,NA,3,87.75641,161,81
i,9,4,NA,NA,3,87.75641,167,81
i,9,4,NA,NA,3,87.75641,185,81
i,9,4,NA,NA,3,87.75641,180,81
i,9,4,NA,NA,3,87.75641,165,81
i,3,7,NA,NA,4,87.75638,690,81
i,3,7,NA,NA,4,87.75638,661,81
i,3,7,NA,NA,4,87.75638,626,81
i,3,7,NA,NA,4,87.75638,649,81
i,3,7,NA,NA,4,87.75638,697,81
i,3,7,NA,NA,4,87.75638,642,81
i,3,7,NA,NA,4,87.75638,677,81
i,3,7,NA,NA,4,87.75638,628,81
i,3,7,NA,NA,4,87.75638,614,81
i,3,7,NA,NA,4,87.75638,652,81
i,6,1,NA,NA,5,87.75705,377,81
i,6,1,NA,NA,5,87.75705,422,81
i,6,1,NA,NA,5,87.75705,400,81
i,6,1,NA,NA,5,87.75705,400,81
i,6,1,NA,NA,5,87.75705,386,81
i,6,1,NA,NA,5,87.75705,419,81
i,6,1,NA,NA,5,87.75705,388,81
i,6,1,NA,NA,5,87.75705,400,81
i,6,1,NA,NA,5,87.75705,405,81
i,6,1,NA,NA,5,87.75705,410,81
i,10,5,NA,NA,6,87.75795,280,81
i,10,5,NA,NA,6,87.75795,325,81
i,10,5,NA,NA,6,87.75795,304,81
i,10,5,NA,NA,6,87.75795,280,81
i,10,5,NA,NA,6,87.75795,267,81
i,10,5,NA,NA,6,87.75795,256,81
i,10,5,NA,NA,6,87.75795,284,81
i,10,5,NA,NA,6,87.75795,281,81
i,10,5,NA,NA,6,87.75795,309,81
i,10,5,NA,NA,6,87.75795,295,81
i,7,2,NA,NA,7,87.75645,519,81
i,7,2,NA,NA,7,87.75645,474,81
i,7,2,NA,NA,7,87.75645,512,81
i,7,2,NA,NA,7,87.75645,510,81
i,7,2,NA,NA,7,87.75645,472,81
i,7,2,NA,NA,7,87.75645,523,81
i,7,2,NA,NA,7,87.75645,473,81
i,7,2,NA,NA,7,87.75645,512,81
i,7,2,NA,NA,7,87.75645,502,81
i,7,2,NA,NA,7,87.75645,484,81
i,4,3,NA,NA,8,87.75643,1066,81
i,4,3,NA,NA,8,87.75643,1112,81
i,4,3,NA,NA,8,87.75643,1036,81
i,4,3,NA,NA,8,87.75643,1077,81
i,4,3,NA,NA,8,87.75643,1165,81
i,4,3,NA,NA,8,87.75643,1089,81
i,4,3,NA,NA,8,87.75643,1060,81
i,4,3,NA,NA,8,87.75643,1106,81
i,4,3,NA,NA,8,87.75643,1164,81
i,4,3,NA,NA,8,87.75643,1060,81
i,10,1,NA,NA,9,87.75518,529,81
i,10,1,NA,NA,9,87.75518,552,81
i,10,1,NA,NA,9,87.75518,515,81
i,10,1,NA,NA,9,87.75518,523,81
i,10,1,NA,NA,9,87.75518,542,81
i,10,1,NA,NA,9,87.75518,553,81
i,10,1,NA,NA,9,87.75518,561,81
i,10,1,NA,NA,9,87.75518,511,81
i,10,1,NA,NA,9,87.75518,511,81
i,10,1,NA,NA,9,87.75518,512,81
i,4,3,NA,NA,10,87.75626,1545,81
i,4,3,NA,NA,10,87.75626,1732,81
i,4,3,NA,NA,10,87.75626,1664,81
i,4,3,NA,NA,10,87.75626,1624,81
i,4,3,NA,NA,10,87.75626,1613,81
i,4,3,NA,NA,10,87.75626,1655,81
i,4,3,NA,NA,10,87.75626,1615,81
i,4,3,NA,NA,10,87.75626,1644,81
i,4,3,NA,NA,10,87.75626,1691,81
i,4,3,NA,NA,10,87.75626,1604,81
j,7,4,NA,NA,1,198.3499,1329,81
j,7,4,NA,NA,1,198.3499,1282,81
j,7,4,NA,NA,1,198.3499,1288,81
j,7,4,NA,NA,1,198.3499,1337,81
j,7,4,NA,NA,1,198.3499,1339,81
j,7,4,NA,NA,1,198.3499,1302,81
j,7,4,NA,NA,1,198.3499,1288,81
j,7,4,NA,NA,1,198.3499,1328,81
j,7,4,NA,NA,1,198.3499,1273,81
j,7,4,NA,NA,1,198.3499,1281,81
j,10,2,NA,NA,2,204.8617,2897,81
j,10,2,NA,NA,2,204.8617,2861,81
j,10,2,NA,NA,2,204.8617,2886,81
j,10,2,NA,NA,2,204.8617,2894,81
j,10,2,NA,NA,2,204.8617,2900,81
j,10,2,NA,NA,2,204.8617,2833,81
j,10,2,NA,NA,2,204.8617,2724,81
j,10,2,NA,NA,2,204.8617,2773,81
j,10,2,NA,NA,2,204.8617,2781,81
j,10,2,NA,NA,2,204.8617,2764,81
j,0,3,NA,NA,3,248.75,2458,81
j,0,3,NA,NA,3,248.75,2388,81
j,0,3,NA,NA,3,248.75,2314,81
j,0,3,NA,NA,3,248.75,2412,81
j,0,3,NA,NA,3,248.75,2358,81
j,0,3,NA,NA,3,248.75,2461,81
j,0,3,NA,NA,3,248.75,2387,81
j,0,3,NA,NA,3,248.75,2505,81
j,0,3,NA,NA,3,248.75,2373,81
j,0,3,NA,NA,3,248.75,2321,81
j,2,6,NA,NA,4,204.8724,1030,81
j,2,6,NA,NA,4,204.8724,992,81
j,2,6,NA,NA,4,204.8724,1084,81
j,2,6,NA,NA,4,204.8724,1075,81
j,2,6,NA,NA,4,204.8724,1006,81
j,2,6,NA,NA,4,204.8724,1057,81
j,2,6,NA,NA,4,204.8724,1036,81
j,2,6,NA,NA,4,204.8724,1028,81
j,2,6,NA,NA,4,204.8724,1017,81
j,2,6,NA,NA,4,204.8724,1012,81
j,2,7,NA,NA,5,204.8718,936,81
j,2,7,NA,NA,5,204.8718,937,81
j,2,7,NA,NA,5,204.8718,877,81
j,2,7,NA,NA,5,204.8718,924,81
j,2,7,NA,NA,5,204.8718,954,81
j,2,7,NA,NA,5,204.8718,926,81
j,2,7,NA,NA,5,204.8718,946,81
j,2,7,NA,NA,5,204.8718,976,81
j,2,7,NA,NA,5,204.8718,909,81
j,2,7,NA,NA,5,204.8718,965,81
j,11,1,NA,NA,6,204.872,6907,81
j,11,1,NA,NA,6,204.872,7051,81
j,11,1,NA,NA,6,204.872,6936,81
j,11,1,NA,NA,6,204.872,6914,81
j,11,1,NA,NA,6,204.872,6930,81
j,11,1,NA,NA,6,204.872,6910,81
j,11,1,NA,NA,6,204.872,6872,81
j,11,1,NA,NA,6,204.872,6897,81
j,11,1,NA,NA,6,204.872,6914,81
j,11,1,NA,NA,6,204.872,6803,81
j,7,11,NA,NA,7,204.8718,658,81
j,7,11,NA,NA,7,204.8718,643,81
j,7,11,NA,NA,7,204.8718,678,81
j,7,11,NA,NA,7,204.8718,676,81
j,7,11,NA,NA,7,204.8718,680,81
j,7,11,NA,NA,7,204.8718,645,81
j,7,11,NA,NA,7,204.8718,631,81
j,7,11,NA,NA,7,204.8718,668,81
j,7,11,NA,NA,7,204.8718,648,81
j,7,11,NA,NA,7,204.8718,654,81
j,7,11,NA,NA,8,204.871,745,81
j,7,11,NA,NA,8,204.871,689,81
j,7,11,NA,NA,8,204.871,679,81
j,7,11,NA,NA,8,204.871,747,81
j,7,11,NA,NA,8,204.871,669,81
j,7,11,NA,NA,8,204.871,689,81
j,7,11,NA,NA,8,204.871,723,81
j,7,11,NA,NA,8,204.871,666,81
j,7,11,NA,NA,8,204.871,682,81
j,7,11,NA,NA,8,204.871,726,81
j,7,0,NA,NA,9,0,NA,81
j,7,0,NA,NA,9,0,NA,81
j,7,0,NA,NA,9,0,NA,81
j,7,0,NA,NA,9,0,NA,81
j,7,0,NA,NA,9,0,NA,81
j,7,0,NA,NA,9,0,NA,81
j,7,0,NA,NA,9,0,NA,81
j,7,0,NA,NA,9,0,NA,81
j,7,0,NA,NA,9,0,NA,81
j,7,0,NA,NA,9,0,NA,81
j,2,6,NA,NA,10,204.8719,1388,81
j,2,6,NA,NA,10,204.8719,1436,81
j,2,6,NA,NA,10,204.8719,1448,81
j,2,6,NA,NA,10,204.8719,1420,81
j,2,6,NA,NA,10,204.8719,1422,81
j,2,6,NA,NA,10,204.8719,1305,81
j,2,6,NA,NA,10,204.8719,1447,81
j,2,6,NA,NA,10,204.8719,1403,81
j,2,6,NA,NA,10,204.8719,1464,81
j,2,6,NA,NA,10,204.8719,1381,81
i,8,10,NA,NA,1,87.74597,132,81
i,8,10,NA,NA,1,87.74597,142,81
i,8,10,NA,NA,1,87.74597,114,81
i,8,10,NA,NA,1,87.74597,149,81
i,8,10,NA,NA,1,87.74597,138,81
i,8,10,NA,NA,1,87.74597,114,81
i,8,10,NA,NA,1,87.74597,142,81
i,8,10,NA,NA,1,87.74597,146,81
i,8,10,NA,NA,1,87.74597,121,81
i,8,10,NA,NA,1,87.74597,125,81
i,5,3,NA,NA,2,87.7576,252,81
i,5,3,NA,NA,2,87.7576,285,81
i,5,3,NA,NA,2,87.7576,256,81
i,5,3,NA,NA,2,87.7576,269,81
i,5,3,NA,NA,2,87.7576,266,81
i,5,3,NA,NA,2,87.7576,261,81
i,5,3,NA,NA,2,87.7576,272,81
i,5,3,NA,NA,2,87.7576,241,81
i,5,3,NA,NA,2,87.7576,254,81
i,5,3,NA,NA,2,87.7576,242,81
i,10,4,NA,NA,3,87.75641,161,81
i,10,4,NA,NA,3,87.75641,157,81
i,10,4,NA,NA,3,87.75641,177,81
i,10,4,NA,NA,3,87.75641,172,81
i,10,4,NA,NA,3,87.75641,159,81
i,10,4,NA,NA,3,87.75641,151,81
i,10,4,NA,NA,3,87.75641,148,81
i,10,4,NA,NA,3,87.75641,162,81
i,10,4,NA,NA,3,87.75641,163,81
i,10,4,NA,NA,3,87.75641,170,81
i,1,10,NA,NA,4,87.75574,1948,81
i,1,10,NA,NA,4,87.75574,2020,81
i,1,10,NA,NA,4,87.75574,2020,81
i,1,10,NA,NA,4,87.75574,1889,81
i,1,10,NA,NA,4,87.75574,1932,81
i,1,10,NA,NA,4,87.75574,1998,81
i,1,10,NA,NA,4,87.75574,1962,81
i,1,10,NA,NA,4,87.75574,1932,81
i,1,10,NA,NA,4,87.75574,2040,81
i,1,10,NA,NA,4,87.75574,1978,81
i,2,5,NA,NA,5,87.75652,1242,81
i,2,5,NA,NA,5,87.75652,1170,81
i,2,5,NA,NA,5,87.75652,1150,81
i,2,5,NA,NA,5,87.75652,1212,81
i,2,5,NA,NA,5,87.75652,1233,81
i,2,5,NA,NA,5,87.75652,1121,81
i,2,5,NA,NA,5,87.75652,1245,81
i,2,5,NA,NA,5,87.75652,1122,81
i,2,5,NA,NA,5,87.75652,1216,81
i,2,5,NA,NA,5,87.75652,1221,81
i,4,6,NA,NA,6,87.75641,744,81
i,4,6,NA,NA,6,87.75641,708,81
i,4,6,NA,NA,6,87.75641,749,81
i,4,6,NA,NA,6,87.75641,757,81
i,4,6,NA,NA,6,87.75641,762,81
i,4,6,NA,NA,6,87.75641,713,81
i,4,6,NA,NA,6,87.75641,717,81
i,4,6,NA,NA,6,87.75641,695,81
i,4,6,NA,NA,6,87.75641,710,81
i,4,6,NA,NA,6,87.75641,697,81
i,6,3,NA,NA,7,87.75638,614,81
i,6,3,NA,NA,7,87.75638,612,81
i,6,3,NA,NA,7,87.75638,624,81
i,6,3,NA,NA,7,87.75638,676,81
i,6,3,NA,NA,7,87.75638,577,81
i,6,3,NA,NA,7,87.75638,618,81
i,6,3,NA,NA,7,87.75638,599,81
i,6,3,NA,NA,7,87.75638,571,81
i,6,3,NA,NA,7,87.75638,611,81
i,6,3,NA,NA,7,87.75638,588,81
i,2,1,NA,NA,8,87.75645,2230,81
i,2,1,NA,NA,8,87.75645,2195,81
i,2,1,NA,NA,8,87.75645,2182,81
i,2,1,NA,NA,8,87.75645,2047,81
i,2,1,NA,NA,8,87.75645,2208,81
i,2,1,NA,NA,8,87.75645,2188,81
i,2,1,NA,NA,8,87.75645,2227,81
i,2,1,NA,NA,8,87.75645,2139,81
i,2,1,NA,NA,8,87.75645,2197,81
i,2,1,NA,NA,8,87.75645,2167,81
i,5,6,NA,NA,9,87.75631,1102,81
i,5,6,NA,NA,9,87.75631,1088,81
i,5,6,NA,NA,9,87.75631,1054,81
i,5,6,NA,NA,9,87.75631,1042,81
i,5,6,NA,NA,9,87.75631,1087,81
i,5,6,NA,NA,9,87.75631,1111,81
i,5,6,NA,NA,9,87.75631,1099,81
i,5,6,NA,NA,9,87.75631,999,81
i,5,6,NA,NA,9,87.75631,1050,81
i,5,6,NA,NA,9,87.75631,1115,81
i,9,4,NA,NA,10,87.75672,721,81
i,9,4,NA,NA,10,87.75672,733,81
i,9,4,NA,NA,10,87.75672,694,81
i,9,4,NA,NA,10,87.75672,730,81
i,9,4,NA,NA,10,87.75672,698,81
i,9,4,NA,NA,10,87.75672,741,81
i,9,4,NA,NA,10,87.75672,741,81
i,9,4,NA,NA,10,87.75672,708,81
i,9,4,NA,NA,10,87.75672,730,81
i,9,4,NA,NA,10,87.75672,737,81
j,5,7,NA,NA,1,202.4127,757,81
j,5,7,NA,NA,1,202.4127,781,81
j,5,7,NA,NA,1,202.4127,797,81
j,5,7,NA,NA,1,202.4127,762,81
j,5,7,NA,NA,1,202.4127,775,81
j,5,7,NA,NA,1,202.4127,758,81
j,5,7,NA,NA,1,202.4127,744,81
j,5,7,NA,NA,1,202.4127,782,81
j,5,7,NA,NA,1,202.4127,779,81
j,5,7,NA,NA,1,202.4127,736,81
j,0,1,NA,NA,2,248.7493,6905,81
j,0,1,NA,NA,2,248.7493,6901,81
j,0,1,NA,NA,2,248.7493,6753,81
j,0,1,NA,NA,2,248.7493,6833,81
j,0,1,NA,NA,2,248.7493,6768,81
j,0,1,NA,NA,2,248.7493,6823,81
j,0,1,NA,NA,2,248.7493,6781,81
j,0,1,NA,NA,2,248.7493,6813,81
j,0,1,NA,NA,2,248.7493,6729,81
